,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
10,st-anns-fish-market-bronx,"[{'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.8066699, 'longitude': -73.9178}",(718) 292-3861,101.40116676500753,2MD4c3vfPDZSzAZxCMJacQ,https://s3-media3.fl.yelpcdn.com/bphoto/tmbXWHoxziaBb4_Shy2elA/o.jpg,False,"{'address1': '219 Saint Anns Ave', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['219 Saint Anns Ave', 'Bronx, NY 10454']}",St Ann's Fish Market,+17182923861,$$,4.0,2,[],https://www.yelp.com/biz/st-anns-fish-market-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
11,rays-pizza-restaurant-bronx,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.8071518, 'longitude': -73.9179153}",(718) 292-7855,105.8374692977099,YxRLasPnGuHHv6k_V3INDQ,https://s3-media3.fl.yelpcdn.com/bphoto/7XUqnE3XVaMUUhrG0J3yEg/o.jpg,False,"{'address1': '553 E 138th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['553 E 138th St', 'Bronx, NY 10454']}",Ray's Pizza Restaurant,+17182927855,$$,3.0,6,[],https://www.yelp.com/biz/rays-pizza-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
12,china-cafe-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.8069077, 'longitude': -73.9172121}",(718) 585-8665,144.84372651305904,uamIIAKNHqBCR50IpEi-TQ,,False,"{'address1': '252 St Anns Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['252 St Anns Ave', 'Bronx, NY 10454']}",China Cafe,+17185858665,,5.0,3,[],https://www.yelp.com/biz/china-cafe-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
13,jalisco-tacos-bronx,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.80622, 'longitude': -73.91748}",(718) 585-4148,152.7464061016705,TV_rsstsxdcFh_YmaSSv_g,https://s3-media3.fl.yelpcdn.com/bphoto/Ut20lPL5kdxxR5NvFtwkCw/o.jpg,False,"{'address1': '214 St Anns Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['214 St Anns Ave', 'Bronx, NY 10454']}",Jalisco Tacos,+17185854148,$,4.0,14,[],https://www.yelp.com/biz/jalisco-tacos-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
14,st-anns-cafe-bronx,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.8078918, 'longitude': -73.9170837}",(917) 688-1611,169.08915518861534,Ppv2RtnbNq03kKEm-LYbCA,https://s3-media4.fl.yelpcdn.com/bphoto/_YcVGs3gTRzVSdJQuaQboA/o.jpg,False,"{'address1': ""283B St Ann's Ave"", 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': [""283B St Ann's Ave"", 'Bronx, NY 10454']}",St. Ann's Cafe,+19176881611,$$,3.0,7,[],https://www.yelp.com/biz/st-anns-cafe-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
15,china-house-bronx-4,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.8079894733574, 'longitude': -73.9205430885049}",(718) 665-5878,174.7059742140107,IcTamXY740oKI_6VKsI7wA,,False,"{'address1': '484 E 138th St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['484 E 138th St', 'Bronx, NY 10454']}",China House,+17186655878,$,1.5,2,[],https://www.yelp.com/biz/china-house-bronx-4?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
16,el-guerrero-deli-west-bronx,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.808189, 'longitude': -73.921452}",,252.54886496315564,K2bs4pXk87u52vRKQG_QlQ,,False,"{'address1': '448 E 138th St', 'address2': '', 'address3': '', 'city': 'West Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['448 E 138th St', 'West Bronx, NY 10454']}",El Guerrero Deli,,,4.0,1,[],https://www.yelp.com/biz/el-guerrero-deli-west-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
17,brook-ave-deli-and-pizza-bronx,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.80996, 'longitude': -73.91748}",(718) 665-4068,327.93652813673157,JvYUXz46RVFmKbO_5meNgw,,False,"{'address1': '348 Brook Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['348 Brook Ave', 'Bronx, NY 10454']}",Brook Ave Deli & Pizza,+17186654068,,5.0,1,[],https://www.yelp.com/biz/brook-ave-deli-and-pizza-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
18,la-fiesta-restaurant-bronx,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.8089567, 'longitude': -73.922176}",(718) 585-5730,355.08706111465773,sjjjh625hhkk-y7UdidLww,https://s3-media2.fl.yelpcdn.com/bphoto/XaPmSni5xK8oVzsnk15FJg/o.jpg,False,"{'address1': '415 East 138th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['415 East 138th St', 'Bronx, NY 10454']}",La Fiesta Restaurant,+17185855730,,3.5,3,[],https://www.yelp.com/biz/la-fiesta-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
19,jimbos-hamburger-palace-bronx-6,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.80877, 'longitude': -73.92291}",(718) 402-9600,383.3309307145615,tvF6piQkjxT3LCXUu0vOSg,https://s3-media1.fl.yelpcdn.com/bphoto/MNNCrzxVV4WVl5fxk-xGaQ/o.jpg,False,"{'address1': '232 Willis Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['232 Willis Ave', 'Bronx, NY 10454']}",Jimbos Hamburger Palace,+17184029600,$,4.0,20,[],https://www.yelp.com/biz/jimbos-hamburger-palace-bronx-6?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
20,onis-restaurant-bronx,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.80859, 'longitude': -73.92305}",(347) 590-2821,389.10822743633605,fe864YPFEW_eYL-2z7sUyg,https://s3-media3.fl.yelpcdn.com/bphoto/Zjxy2lCvYX5tGaaf3refbw/o.jpg,False,"{'address1': '226 Willis Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['226 Willis Ave', 'Bronx, NY 10454']}",Onis Restaurant,+13475902821,$$,2.5,22,"['delivery', 'pickup']",https://www.yelp.com/biz/onis-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
21,king-fried-chicken-bronx-2,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 40.8094899, 'longitude': -73.92238}",(718) 585-2440,392.7081494993035,D52YHAAwb5qtRdB1PNFpwg,https://s3-media4.fl.yelpcdn.com/bphoto/0xubJD7d3ICfK2bq999r5A/o.jpg,False,"{'address1': '266 Willis Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['266 Willis Ave', 'Bronx, NY 10454']}",King Fried Chicken,+17185852440,$,3.0,1,[],https://www.yelp.com/biz/king-fried-chicken-bronx-2?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
22,picanteria-el-botecito-corporation-bronx,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.8036447, 'longitude': -73.9195958}",(718) 401-7366,399.4114077212779,bcwjNRvROtsAcP24yT5TBQ,https://s3-media2.fl.yelpcdn.com/bphoto/Bvy_gkDs0X_GKJbxLMvklw/o.jpg,False,"{'address1': '151 Bruckner Blvd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['151 Bruckner Blvd', 'Bronx, NY 10454']}",Picanteria El Botecito Corporation,+17184017366,$$,4.5,15,[],https://www.yelp.com/biz/picanteria-el-botecito-corporation-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
23,mottley-kitchen-south-bronx,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 40.8100856240886, 'longitude': -73.9216868293002}",(929) 308-2099,405.96945894084314,RDE8pT0YZbz4BsO_sPKbcg,https://s3-media1.fl.yelpcdn.com/bphoto/sAINdOXg3Kv7mmR9a4J--A/o.jpg,False,"{'address1': '402 E 140th St', 'address2': '', 'address3': '', 'city': 'South Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['402 E 140th St', 'South Bronx, NY 10454']}",Mottley Kitchen,+19293082099,$$,4.5,46,"['delivery', 'pickup']",https://www.yelp.com/biz/mottley-kitchen-south-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
24,milk-burger-bronx,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.80357, 'longitude': -73.9201099}",(212) 360-1988,421.6184134503383,I1n43HOVBpR4_rccHOTS2A,https://s3-media4.fl.yelpcdn.com/bphoto/YaTL6ZVYzQ8i0hFHCZW1dQ/o.jpg,False,"{'address1': '148 Bruckner Blvd', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['148 Bruckner Blvd', 'Bronx, NY 10454']}",Milk Burger,+12123601988,$$,4.0,80,[],https://www.yelp.com/biz/milk-burger-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
25,no-1-wok-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.805913, 'longitude': -73.913984}",(718) 402-8215,427.81167543004983,YTjUhZh-5IaNsTvzHsOUQQ,https://s3-media1.fl.yelpcdn.com/bphoto/_LVzdzRT5Z0YocRYErG1fQ/o.jpg,False,"{'address1': '262 Cypress Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['262 Cypress Ave', 'Bronx, NY 10454']}",No 1 Wok,+17184028215,$,2.5,6,[],https://www.yelp.com/biz/no-1-wok-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
26,master-grill-bronx,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]","{'latitude': 40.805913, 'longitude': -73.913984}",(718) 292-8888,427.8079056113811,IT8X2pHUih-pBMzMN9n7Rw,https://s3-media2.fl.yelpcdn.com/bphoto/-DKVe_nMq76X1eCArP2XbA/o.jpg,False,"{'address1': '262 Cypress Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['262 Cypress Ave', 'Bronx, NY 10454']}",Master Grill,+17182928888,$$,3.0,12,"['delivery', 'pickup']",https://www.yelp.com/biz/master-grill-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
27,santa-clarita-bronx,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.809496, 'longitude': -73.922842}",(718) 292-9399,429.05972683908124,9ZTyAKZI0cpCbmTYZgNjAA,https://s3-media3.fl.yelpcdn.com/bphoto/nHafFWXrbpVLeEwKpT6prA/o.jpg,False,"{'address1': '237 Willis Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['237 Willis Ave', 'Bronx, NY 10454']}",Santa Clarita,+17182929399,$,4.5,18,[],https://www.yelp.com/biz/santa-clarita-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
28,pio-pio-4-bronx-3,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'peruvian', 'title': 'Peruvian'}]","{'latitude': 40.805956, 'longitude': -73.913923}",(718) 401-3300,429.51342602798195,nKJCbKklGuoG9jP3vpzZIg,https://s3-media3.fl.yelpcdn.com/bphoto/_wUSTsgjop33fOOImY_iRA/o.jpg,False,"{'address1': '264 Cypress Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['264 Cypress Ave', 'Bronx, NY 10454']}",Pio Pio 4,+17184013300,$$,3.5,161,[],https://www.yelp.com/biz/pio-pio-4-bronx-3?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
29,la-morada-restaurant-bronx,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","{'latitude': 40.810552, 'longitude': -73.92142}",(718) 292-0235,440.2409121595188,hdBhZcdZGHkTESrldAObJg,https://s3-media3.fl.yelpcdn.com/bphoto/yvT95FEvBzfvgsIs7T3-jA/o.jpg,False,"{'address1': '308 Willis Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['308 Willis Ave', 'Bronx, NY 10454']}",La Morada Restaurant,+17182920235,$$,4.5,137,[],https://www.yelp.com/biz/la-morada-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
30,rinconcito-tepeyac-new-york,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.809551, 'longitude': -73.923225}",(718) 401-8314,458.75570701226354,3xbPK5z_98LJMSsYQvKFFg,https://s3-media4.fl.yelpcdn.com/bphoto/tTDW5EW9aA3o7O3f0dvXjg/o.jpg,False,"{'address1': '381 E 138th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['381 E 138th St', 'New York, NY 10454']}",Rinconcito Tepeyac,+17184018314,,4.5,2,[],https://www.yelp.com/biz/rinconcito-tepeyac-new-york?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
31,liang-li-tuan-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.80741, 'longitude': -73.91328}",(718) 993-6541,462.9413450464984,w9XKkKKT2LpmPmQsDoWcMw,https://s3-media3.fl.yelpcdn.com/bphoto/6XzSkN88tnE4jmvkfBrHpg/o.jpg,False,"{'address1': '320 Cypress Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['320 Cypress Ave', 'Bronx, NY 10454']}",Liang Li Tuan,+17189936541,$$,2.0,2,[],https://www.yelp.com/biz/liang-li-tuan-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
32,el-guapo-pizzeria-bronx-2,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.80969, 'longitude': -73.92388}",(718) 585-7377,512.1027677633244,ogw6rfiRaGhvgF6UpPsLlQ,https://s3-media1.fl.yelpcdn.com/bphoto/dNLF9WUWdkBC86F7TyG4Lw/o.jpg,False,"{'address1': '361 E 138th St', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10454', 'country': 'US', 'state': 'NY', 'display_address': ['361 E 138th St', 'Bronx, NY 10454']}",El Guapo Pizzeria,+17185857377,,2.0,1,[],https://www.yelp.com/biz/el-guapo-pizzeria-bronx-2?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
